date,team_1,team_2,venue,toss_winner,toss_decision,winner,target,bat_first_won,team1_last6_wins,team2_last6_wins,team1_h2h_last10,team2_h2h_last10,venue_bat_first_win_rate,team1_elo,team2_elo
2014-11-09,Australia,South Africa,Stadium Australia,Australia,field,Australia,1,0,3,4,6,4,0.5,1083.3225609771744,1096.313519013228
2014-11-24,Hong Kong,Nepal,P Sara Oval,Hong Kong,field,Hong Kong,1,0,1,1,0,1,0.5,993.8109263830182,990.4438413574858
2014-12-04,New Zealand,Pakistan,Dubai International Cricket Stadium,Pakistan,field,Pakistan,0,0,3,2,3,6,0.4583333333333333,1053.1670049899644,1071.716877135882
2014-12-05,New Zealand,Pakistan,Dubai International Cricket Stadium,Pakistan,field,New Zealand,1,1,2,3,3,7,0.44,1034.2338079904275,1090.650074135419
2015-01-09,South Africa,West Indies,Newlands,South Africa,bat,West Indies,0,0,3,4,5,1,0.2727272727272727,1075.5660476658027,1060.2926267318826
2015-01-11,South Africa,West Indies,New Wanderers Stadium,West Indies,field,West Indies,0,0,2,4,5,2,0.5,1054.6874048072211,1081.1712695904641
2015-01-14,South Africa,West Indies,Kingsmead,West Indies,field,South Africa,1,1,1,4,5,3,0.5555555555555556,1036.20899268821,1099.6496817094753
2015-04-24,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh,1,0,1,3,0,7,0.5294117647058824,821.4045420628876,1067.4307378926705
2015-05-22,Pakistan,Zimbabwe,Gaddafi Stadium,Zimbabwe,bat,Pakistan,1,0,2,2,4,0,0.5,1035.2408023399469,857.4890205545205
2015-05-24,Pakistan,Zimbabwe,Gaddafi Stadium,Zimbabwe,bat,Pakistan,1,0,2,2,5,0,0.5,1045.8168169445769,846.9130059498905
2015-06-20,Ireland,Scotland,"Bready Cricket Club, Magheramason",Scotland,field,Scotland,0,0,4,2,2,0,0.5,1039.5014893403154,919.0386009684167
2015-06-23,England,New Zealand,Old Trafford,England,bat,England,1,1,2,3,7,3,0.5,988.3150213674886,1057.4531442331759
2015-07-01,Netherlands,Nepal,VRA Ground,Nepal,field,Netherlands,1,1,2,1,0,0,0.5,972.0592710796084,970.6376602843443
2015-07-02,Netherlands,Nepal,Hazelaarweg,Netherlands,bat,Netherlands,1,1,3,1,1,0,0.5,991.9774370406718,950.7194943232809
2015-07-05,Bangladesh,South Africa,Shere Bangla National Stadium,South Africa,bat,South Africa,0,1,1,2,0,2,0.5,853.5944776156114,1059.8208791596244
2015-07-07,Bangladesh,South Africa,Shere Bangla National Stadium,South Africa,bat,South Africa,0,1,1,2,0,3,0.5263157894736842,844.2436055023619,1069.1717512728737
2015-07-09,Scotland,United Arab Emirates,"Grange Cricket Club Ground, Raeburn Place",Scotland,field,Scotland,1,0,3,0,0,0,0.5,945.7078714812702,935.1634195272217
2015-07-11,Scotland,Netherlands,"Grange Cricket Club Ground, Raeburn Place",Netherlands,bat,Netherlands,0,1,4,3,1,2,0.5,965.1010703277774,1009.6135400412705
2015-07-12,Netherlands,United Arab Emirates,"Grange Cricket Club Ground, Raeburn Place",Netherlands,field,Netherlands,1,0,4,0,1,0,0.5,1027.0651243204106,915.7702206807145
2015-07-13,Nepal,Ireland,"Civil Service Cricket Club, Stormont",Ireland,field,Ireland,0,0,1,3,0,0,0.5,933.0833913226821,1012.8322188274619
2015-07-15,Ireland,Papua New Guinea,"Civil Service Cricket Club, Stormont",Ireland,bat,Papua New Guinea,0,0,3,0,0,0,0.2,1028.3204666349839,1000.0
2015-07-15,Hong Kong,Nepal,"Civil Service Cricket Club, Stormont",Hong Kong,field,Hong Kong,1,0,2,1,1,1,0.2,1013.6171074561597,917.5951435151602
2015-07-17,Nepal,Papua New Guinea,"The Village, Malahide",Papua New Guinea,field,Papua New Guinea,0,0,0,1,0,0,0.5,902.9860494226666,1021.6266560140946
2015-07-17,Ireland,Hong Kong,"The Village, Malahide",Ireland,field,Hong Kong,0,1,3,3,0,0,0.5,1006.6938106208893,1028.2262015486533
2015-07-17,Zimbabwe,India,Harare Sports Club,India,bat,India,0,1,2,4,0,2,0.625,837.256735321803,1119.6075629496588
2015-07-19,Zimbabwe,India,Harare Sports Club,Zimbabwe,bat,Zimbabwe,1,1,2,4,0,3,0.6666666666666666,830.6779570090401,1126.1863412624216
2015-07-25,Ireland,Netherlands,"The Village, Malahide",Netherlands,field,Netherlands,0,0,2,5,2,1,0.5,987.9317301667146,1040.8689738641144
2015-07-25,Hong Kong,Scotland,"The Village, Malahide",Scotland,field,Scotland,0,0,4,3,0,0,0.5,1046.9882820028279,947.6494860486373
2015-07-30,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Pakistan,0,1,5,3,5,5,0.5882352941176471,1198.0353252239436,1055.4730875726643
2015-08-01,Sri Lanka,Pakistan,R Premadasa Stadium,Sri Lanka,bat,Pakistan,0,0,4,4,4,6,0.6111111111111112,1170.26031751673,1083.2480952798778
2015-08-09,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,field,New Zealand,0,1,3,2,0,5,0.7,864.5050021353507,1033.5249487383833
2015-08-14,South Africa,New Zealand,Kingsmead,South Africa,field,South Africa,1,0,3,3,8,2,0.6,1077.773474260401,1044.4966086259842
2015-08-16,South Africa,New Zealand,SuperSport Park,New Zealand,bat,New Zealand,0,1,4,2,8,2,0.5,1095.8637399881518,1026.4063428982333
2015-08-31,England,Australia,Sophia Gardens,Australia,field,England,1,1,3,4,3,7,0.5,1012.2432168622813,1104.0700323245997
2015-09-27,Zimbabwe,Pakistan,Harare Sports Club,Pakistan,bat,Pakistan,0,1,2,4,0,6,0.7272727272727273,853.5333422477497,1108.1547643388487
2015-09-29,Zimbabwe,Pakistan,Harare Sports Club,Pakistan,bat,Pakistan,0,1,1,5,0,7,0.75,846.029573500298,1115.6585330863004
2015-10-02,India,South Africa,Himachal Pradesh Cricket Association Stadium,South Africa,field,South Africa,0,0,3,4,6,2,0.5,1092.359296136111,1071.9178777844697
2015-10-05,India,South Africa,Barabati Stadium,South Africa,field,South Africa,0,0,2,5,6,3,0.5,1071.1839493765922,1093.0932245439885
2015-11-09,Sri Lanka,West Indies,Pallekele International Cricket Stadium,West Indies,field,Sri Lanka,1,1,4,3,5,1,0.6666666666666666,1145.3536484577592,1076.0377952380609
2015-11-11,Sri Lanka,West Indies,R Premadasa Stadium,West Indies,bat,West Indies,0,1,4,3,6,1,0.5789473684210527,1161.4156176489441,1059.975826046876
2015-11-13,Bangladesh,Zimbabwe,Shere Bangla National Stadium,Bangladesh,field,Bangladesh,1,0,1,1,1,1,0.55,835.6418825148346,839.0382989620825
2015-11-15,Bangladesh,Zimbabwe,Shere Bangla National Stadium,Bangladesh,bat,Zimbabwe,0,0,2,1,2,1,0.5238095238095238,855.8373897340978,818.8427917428194
2015-11-21,Hong Kong,Oman,Sheikh Zayed Stadium,Oman,field,Oman,0,0,4,0,0,0,0.3333333333333333,1021.4207758122952,1000.0
2015-11-22,United Arab Emirates,Oman,Sheikh Zayed Stadium,United Arab Emirates,field,United Arab Emirates,1,0,0,1,0,0,0.2857142857142857,901.9663711370106,1021.231518951459
2015-11-25,Hong Kong,Oman,Sheikh Zayed Stadium,Hong Kong,field,Oman,0,1,4,1,0,1,0.25,1000.1892568608363,994.6235993942803
2015-11-26,England,Pakistan,Dubai International Cricket Stadium,England,bat,England,1,1,3,6,7,3,0.46153846153846156,1037.409455848616,1122.649807624516
2015-11-26,Hong Kong,Oman,Sheikh Zayed Stadium,Hong Kong,field,Hong Kong,1,0,3,2,0,2,0.3333333333333333,979.8688992654882,1014.9439569896284
2015-11-27,England,Pakistan,Dubai International Cricket Stadium,England,bat,England,1,1,4,5,8,2,0.48148148148148145,1062.2201476440866,1097.8391158290453
2016-01-07,New Zealand,Sri Lanka,Bay Oval,Sri Lanka,field,New Zealand,1,1,3,3,5,5,0.5,1050.3522051019154,1135.736729498224
2016-01-10,New Zealand,Sri Lanka,Eden Park,New Zealand,field,New Zealand,1,0,4,2,5,5,0.625,1075.1707151913465,1110.9182194087928
2016-01-15,New Zealand,Pakistan,Eden Park,New Zealand,field,Pakistan,0,1,4,4,4,6,0.5555555555555556,1097.2212761223298,1075.7958765246076
2016-01-15,Bangladesh,Zimbabwe,Sheikh Abu Naser Stadium,Zimbabwe,bat,Bangladesh,1,0,2,2,2,2,0.5,833.715821392261,840.9643600846562
2016-01-17,Bangladesh,Zimbabwe,Sheikh Abu Naser Stadium,Bangladesh,bat,Bangladesh,1,1,3,1,3,2,0.5,854.1330202919997,820.5471611849174
2016-01-17,New Zealand,Pakistan,Seddon Park,Pakistan,bat,New Zealand,1,0,4,4,4,6,0.5,1075.9894920137992,1097.027660633138
2016-01-20,Bangladesh,Zimbabwe,Sheikh Abu Naser Stadium,Zimbabwe,bat,Zimbabwe,0,1,3,1,4,2,0.5,872.2056626045148,802.4745188724023
2016-01-22,New Zealand,Pakistan,Westpac Stadium,Pakistan,field,New Zealand,1,1,4,3,5,5,0.0,1097.1990683543063,1075.818084292631
2016-01-22,Bangladesh,Zimbabwe,Sheikh Abu Naser Stadium,Zimbabwe,bat,Zimbabwe,0,1,3,2,4,3,0.5,848.2446580125876,826.4355234643295
2016-01-26,Australia,India,Adelaide Oval,Australia,field,India,0,1,4,1,4,5,0.5,1078.903793338265,1052.4434795470092
2016-01-29,Australia,India,Melbourne Cricket Ground,Australia,field,India,0,1,3,2,4,6,0.5,1057.383553321386,1073.9637195638882
2016-01-30,Hong Kong,Scotland,"Mission Road Ground, Mong Kok",Hong Kong,field,Hong Kong,1,0,3,4,0,1,0.5,1001.8811504207928,973.2169922391699
2016-01-31,Australia,India,Sydney Cricket Ground,Australia,bat,India,0,0,2,3,4,6,0.5,1038.3372605479888,1093.0100123372854
2016-01-31,Hong Kong,Scotland,"Mission Road Ground, Mong Kok",Hong Kong,field,Scotland,0,1,3,3,1,1,0.5,1020.2348423932322,954.8633002667307
2016-02-03,United Arab Emirates,Netherlands,ICC Academy,United Arab Emirates,field,Netherlands,0,1,1,6,0,2,0.5,928.5742906941892,1057.8450256306771
2016-02-04,United Arab Emirates,Scotland,ICC Academy,United Arab Emirates,bat,United Arab Emirates,1,1,1,4,0,1,0.5,915.6903294730786,978.5826016229142
2016-02-07,Ireland,Papua New Guinea,Tony Ireland Stadium,Papua New Guinea,field,Ireland,1,1,1,2,0,1,0.5,970.9556784001519,1035.050782419747
2016-02-09,Ireland,Papua New Guinea,Tony Ireland Stadium,Papua New Guinea,bat,Papua New Guinea,0,1,2,2,1,1,0.5,994.603994973189,1011.40246584671
2016-02-09,India,Sri Lanka,Maharashtra Cricket Association Stadium,Sri Lanka,field,Sri Lanka,0,0,3,1,3,3,0.5,1109.8885185791885,1088.8676584778095
2016-02-12,India,Sri Lanka,JSCA International Stadium Complex,Sri Lanka,field,India,1,1,3,2,3,4,0.5,1088.6799349556902,1110.0762421013078
2016-02-14,United Arab Emirates,Ireland,Sheikh Zayed Stadium,United Arab Emirates,field,Ireland,0,1,2,2,0,1,0.3,939.271667463412,975.5702398720447
2016-02-14,India,Sri Lanka,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,field,India,1,0,4,2,4,4,0.5,1109.9100507119654,1088.8461263450326
2016-02-16,United Arab Emirates,Ireland,Sheikh Zayed Stadium,United Arab Emirates,bat,United Arab Emirates,1,1,2,2,0,2,0.36363636363636365,921.3536118375183,993.4882954979383
2016-02-19,South Africa,England,Newlands,South Africa,field,South Africa,1,0,5,5,5,3,0.25,1111.8336943735715,1084.2633869485244
2016-02-19,Hong Kong,Oman,Khan Shaheb Osman Ali Stadium,Oman,bat,Oman,0,1,2,2,1,2,0.5,996.5155410370486,992.9317058343238
2016-02-21,South Africa,England,New Wanderers Stadium,South Africa,field,South Africa,1,0,5,5,6,3,0.47619047619047616,1130.2499428083447,1065.8471385137511
2016-02-21,Hong Kong,United Arab Emirates,Khan Shaheb Osman Ali Stadium,Hong Kong,bat,United Arab Emirates,0,0,2,3,0,0,0.5,976.3092462158462,945.4473643400643
2016-02-22,Oman,United Arab Emirates,Shere Bangla National Stadium,Oman,field,United Arab Emirates,0,1,3,4,0,1,0.5,1013.1380006555262,967.2192592286829
2016-02-24,India,Bangladesh,Shere Bangla National Stadium,Bangladesh,field,India,1,1,5,3,2,0,0.5217391304347826,1128.6989971810326,826.9908696411861
2016-02-25,Sri Lanka,United Arab Emirates,Shere Bangla National Stadium,United Arab Emirates,field,Sri Lanka,1,1,1,4,0,0,0.5416666666666666,1070.0571798759654,989.847270637614
2016-02-26,Bangladesh,United Arab Emirates,Shere Bangla National Stadium,United Arab Emirates,field,Bangladesh,1,1,2,4,0,0,0.56,821.001930971787,974.3842065578591
2016-02-27,India,Pakistan,Shere Bangla National Stadium,India,field,India,1,0,5,2,4,1,0.5769230769230769,1134.6879358504318,1057.0473213157347
2016-02-28,Bangladesh,Sri Lanka,Shere Bangla National Stadium,Bangladesh,bat,Bangladesh,1,1,3,2,0,4,0.5555555555555556,849.2991692436815,1085.5202439557204
2016-02-29,Pakistan,United Arab Emirates,Shere Bangla National Stadium,United Arab Emirates,bat,Pakistan,1,0,1,3,0,0,0.5714285714285714,1041.4437344539401,946.0869682859646
2016-03-01,India,Sri Lanka,Shere Bangla National Stadium,India,field,India,1,0,5,2,5,4,0.5517241379310345,1150.2915227122264,1053.6911705517384
2016-03-02,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Bangladesh,1,0,3,2,1,7,0.5333333333333333,881.1282426476635,1056.088356617433
2016-03-03,India,United Arab Emirates,Shere Bangla National Stadium,United Arab Emirates,bat,India,1,0,5,3,0,0,0.5161290322580645,1164.8697549947678,931.4423461224718
2016-03-04,South Africa,Australia,Kingsmead,Australia,bat,South Africa,1,0,5,2,4,6,0.5454545454545454,1146.5845057519502,1021.4587543060857
2016-03-04,Pakistan,Sri Lanka,Shere Bangla National Stadium,Pakistan,field,Pakistan,1,0,2,2,7,3,0.5,1026.7898646587137,1039.112938269197
2016-03-06,Bangladesh,India,Shere Bangla National Stadium,India,field,India,0,0,3,6,0,3,0.48484848484848486,910.4267346063826,1173.1457389296345
2016-03-06,South Africa,Australia,New Wanderers Stadium,Australia,field,Australia,0,0,5,1,4,6,0.45454545454545453,1159.6777436786554,1008.3655163793804
2016-03-08,Hong Kong,Zimbabwe,"Vidarbha Cricket Association Stadium, Jamtha",Hong Kong,field,Zimbabwe,0,1,2,3,0,0,0.5,954.5373513272276,847.689311835731
2016-03-09,South Africa,Australia,Newlands,South Africa,bat,Australia,0,0,5,1,3,7,0.23076923076923078,1131.4794012992445,1036.5638587587914
2016-03-09,Bangladesh,Netherlands,Himachal Pradesh Cricket Association Stadium,Netherlands,field,Bangladesh,1,1,3,6,1,1,0.5,903.2029976191379,1070.7289868517878
2016-03-09,Ireland,Oman,Himachal Pradesh Cricket Association Stadium,Ireland,bat,Oman,0,0,2,3,0,0,0.5,969.3945429953924,990.5099892465951
2016-03-10,Scotland,Zimbabwe,"Vidarbha Cricket Association Stadium, Jamtha",Zimbabwe,bat,Zimbabwe,0,1,3,4,0,0,0.5,955.0012636325808,873.6531410258688
2016-03-12,Hong Kong,Scotland,"Vidarbha Cricket Association Stadium, Jamtha",Hong Kong,bat,Scotland,0,0,2,2,1,2,0.5,928.5735221370899,930.4022249254444
2016-03-13,Ireland,Netherlands,Himachal Pradesh Cricket Association Stadium,Ireland,field,Netherlands,0,1,2,5,2,2,0.5,950.608551463216,1041.7692539219845
2016-03-13,Bangladesh,Oman,Himachal Pradesh Cricket Association Stadium,Oman,field,Bangladesh,1,1,4,3,0,0,0.5,932.1627305489411,1009.2959807787714
2016-03-15,India,New Zealand,"Vidarbha Cricket Association Stadium, Jamtha",New Zealand,bat,New Zealand,0,1,6,5,0,4,0.5,1180.369475916879,1115.9698313312026
2016-03-16,Bangladesh,Pakistan,Eden Gardens,Pakistan,bat,Pakistan,0,1,5,2,2,7,0.5,956.53133982268,1047.498940478348
2016-03-16,England,West Indies,Wankhede Stadium,West Indies,field,West Indies,0,0,4,4,3,7,0.5,1049.5125755701456,1085.6547141975961
2016-03-18,Australia,New Zealand,Himachal Pradesh Cricket Association Stadium,New Zealand,bat,New Zealand,0,1,2,5,4,0,0.6,1061.8956508177162,1139.6350926091782
2016-03-18,England,South Africa,Wankhede Stadium,England,field,England,1,0,3,4,3,7,0.5,1031.5856120558526,1106.1476092403198
2016-03-19,India,Pakistan,Eden Gardens,India,field,India,1,0,5,3,5,1,0.5,1156.7042146389035,1062.3788910373594
2016-03-20,Sri Lanka,West Indies,M Chinnaswamy Stadium,West Indies,field,West Indies,0,0,1,4,6,2,0.5,1018.4038624495627,1103.5816777118891
2016-03-21,Australia,Bangladesh,M Chinnaswamy Stadium,Australia,field,Australia,1,0,2,4,3,0,0.5,1046.297477674829,941.6513892636686
2016-03-22,New Zealand,Pakistan,"Punjab Cricket Association IS Bindra Stadium, Mohali",New Zealand,bat,New Zealand,1,1,5,3,6,4,0.5,1155.2332657520653,1047.6791077495127
2016-03-23,India,Bangladesh,M Chinnaswamy Stadium,Bangladesh,field,India,1,1,5,3,4,0,0.5,1171.4039979267502,927.4995176263642
2016-03-25,Australia,Pakistan,"Punjab Cricket Association IS Bindra Stadium, Mohali",Australia,bat,Australia,1,1,3,3,5,5,0.5,1060.4493493121333,1033.6799476120045
2016-03-25,South Africa,West Indies,"Vidarbha Cricket Association Stadium, Jamtha",West Indies,field,West Indies,0,0,3,4,6,3,0.8,1081.9201768418343,1118.7743776758266
2016-03-26,Bangladesh,New Zealand,Eden Gardens,New Zealand,bat,New Zealand,0,1,2,5,0,3,0.5,919.6124033541328,1169.2324258895735
2016-03-26,England,Sri Lanka,Feroz Shah Kotla,Sri Lanka,field,England,1,1,3,1,2,4,0.5,1055.813044454338,1003.2111624856251
2016-03-27,India,Australia,"Punjab Cricket Association IS Bindra Stadium, Mohali",Australia,bat,India,1,0,5,4,6,4,0.5,1179.2911121989816,1078.911420767888
2016-03-28,South Africa,Sri Lanka,Feroz Shah Kotla,South Africa,field,South Africa,1,0,2,1,3,2,0.5,1064.0337538742633,986.2162443229408
2016-03-30,England,New Zealand,Feroz Shah Kotla,England,field,England,1,0,3,6,7,3,0.5,1072.8079626170224,1176.9132843214713
2016-03-31,India,West Indies,Wankhede Stadium,West Indies,field,West Indies,0,0,5,4,2,2,0.5,1193.6683767476904,1136.6608006433976
2016-04-03,England,West Indies,Eden Gardens,West Indies,field,West Indies,0,0,3,5,3,7,0.5,1098.6276105863903,1159.9132843614932
2016-06-18,Zimbabwe,India,Harare Sports Club,India,field,Zimbabwe,1,1,4,4,1,3,0.7692307692307693,898.2521797330052,1170.4158930295948
2016-06-20,Zimbabwe,India,Harare Sports Club,Zimbabwe,bat,India,0,0,5,3,2,3,0.7857142857142857,931.3446876188694,1137.3233851437305
2016-06-22,Zimbabwe,India,Harare Sports Club,Zimbabwe,field,India,0,1,5,4,2,4,0.7333333333333333,921.9835952014712,1146.6844775611287
2016-07-05,England,Sri Lanka,The Rose Bowl,Sri Lanka,bat,England,1,0,3,0,3,4,0.5,1082.1193572646896,970.6223472225956
2016-08-27,India,West Indies,Central Broward Regional Park Stadium Turf Ground,India,field,West Indies,0,1,4,6,2,3,0.5,1155.295037009644,1176.421537683194
2016-09-05,Ireland,Hong Kong,"Bready Cricket Club, Magheramason",Hong Kong,bat,Hong Kong,0,1,2,1,0,1,0.5,935.7389867574028,908.6787897594907
2016-09-06,Sri Lanka,Australia,Pallekele International Cricket Stadium,Sri Lanka,field,Australia,0,1,0,4,6,2,0.6923076923076923,956.8290133056076,1064.5341562191793
2016-09-07,England,Pakistan,Old Trafford,England,bat,Pakistan,0,0,4,2,8,2,0.5,1095.9126911816775,1015.2178761562498
2016-09-09,Sri Lanka,Australia,R Premadasa Stadium,Sri Lanka,bat,Australia,0,0,0,4,6,3,0.6,942.8377610825156,1078.5254084422713
2016-09-23,Pakistan,West Indies,Dubai International Cricket Stadium,Pakistan,field,Pakistan,1,0,3,6,2,2,0.5,1039.781280690359,1195.206895217527
2016-09-24,Pakistan,West Indies,Dubai International Cricket Stadium,West Indies,field,Pakistan,1,1,3,5,3,2,0.4827586206896552,1068.1756605501862,1166.8125153576998
2016-09-27,Pakistan,West Indies,Sheikh Zayed Stadium,Pakistan,field,Pakistan,1,0,3,4,4,2,0.4166666666666667,1093.705870085326,1141.28230582256
2017-01-03,New Zealand,Bangladesh,McLean Park,Bangladesh,bat,New Zealand,1,0,5,2,4,0,0.5,1151.0936363521032,911.9315449222349
2017-01-06,New Zealand,Bangladesh,Bay Oval,Bangladesh,field,New Zealand,1,1,5,1,5,0,0.5,1159.1550389563868,903.8701423179515
2017-01-08,New Zealand,Bangladesh,Bay Oval,Bangladesh,field,New Zealand,1,1,5,0,6,0,0.5,1166.635552828845,896.3896284454933
2017-01-14,Hong Kong,Scotland,Sheikh Zayed Stadium,Scotland,bat,Scotland,0,1,1,3,1,3,0.38461538461538464,930.2333577700589,950.2969573030437
2017-01-15,Netherlands,Oman,Sheikh Zayed Stadium,Oman,bat,Netherlands,1,0,5,3,0,0,0.42857142857142855,1056.6388186277977,984.9273715050325
2017-01-16,Hong Kong,Oman,Sheikh Zayed Stadium,Oman,field,Oman,0,0,1,2,1,3,0.4,911.3870292657832,968.9977754999323
2017-01-17,Netherlands,Scotland,Sheikh Zayed Stadium,Netherlands,field,Scotland,0,1,5,3,3,1,0.375,1072.5684146328979,969.1432858073193
2017-01-18,Hong Kong,Netherlands,Dubai International Cricket Stadium,Hong Kong,bat,Hong Kong,1,1,1,4,0,0,0.5,894.6733064126377,1046.7846268081412
2017-01-18,United Arab Emirates,Ireland,Dubai International Cricket Stadium,Ireland,bat,Ireland,0,1,2,1,1,2,0.5,923.1663621876052,914.1844187468346
2017-01-19,Oman,Scotland,Dubai International Cricket Stadium,Oman,bat,Scotland,0,0,3,4,0,0,0.53125,985.7114983530779,994.927073632076
2017-01-20,South Africa,Sri Lanka,SuperSport Park,Sri Lanka,field,South Africa,1,1,2,0,4,2,0.8,1079.6276509746085,930.2742819904015
2017-01-20,Ireland,Scotland,Dubai International Cricket Stadium,Scotland,field,Ireland,1,1,2,4,2,1,0.5151515151515151,934.7013458192098,1014.396706849956
2017-01-22,South Africa,Sri Lanka,New Wanderers Stadium,South Africa,bat,Sri Lanka,0,0,2,0,5,2,0.43478260869565216,1091.5233384103192,918.3785945546908
2017-01-25,South Africa,Sri Lanka,Newlands,South Africa,bat,Sri Lanka,0,0,2,1,5,3,0.21428571428571427,1062.30695785431,947.5949751107
2017-01-26,India,England,Green Park,England,field,England,0,0,3,4,3,5,0.5,1136.5096794753108,1071.3492866475683
2017-01-29,India,England,"Vidarbha Cricket Association Stadium, Jamtha",England,field,India,1,1,2,4,3,6,0.6666666666666666,1112.802113827589,1095.0568522952901
2017-02-01,India,England,M Chinnaswamy Stadium,England,field,India,1,1,3,3,4,6,0.5,1131.7815017804169,1076.0774643424622
2017-02-17,Australia,Sri Lanka,Melbourne Cricket Ground,Sri Lanka,field,Sri Lanka,0,0,4,2,4,6,0.5555555555555556,1091.0888875343855,973.9684028910259
2017-02-17,New Zealand,South Africa,Eden Park,New Zealand,field,South Africa,0,1,5,2,3,7,0.6,1173.6063610632689,1035.933530073984
2017-02-19,Australia,Sri Lanka,"Simonds Stadium, South Geelong",Sri Lanka,field,Sri Lanka,0,0,4,3,3,7,0.5,1064.5911713485102,1000.4661190769014
2017-02-22,Australia,Sri Lanka,Adelaide Oval,Sri Lanka,field,Australia,1,1,3,4,3,7,0.5,1040.9411882074055,1024.116102218006
2017-03-26,West Indies,Pakistan,"Kensington Oval, Bridgetown",Pakistan,field,Pakistan,0,0,3,4,2,5,0.7333333333333333,1118.560576935865,1116.427598972021
2017-03-30,West Indies,Pakistan,"Queen's Park Oval, Port of Spain",West Indies,field,Pakistan,0,1,2,5,2,6,0.5,1098.4377943968311,1136.5503815110549
2017-04-01,West Indies,Pakistan,"Queen's Park Oval, Port of Spain",Pakistan,bat,West Indies,1,0,1,6,2,7,0.5,1080.6229732520133,1154.3652026558727
2017-04-02,West Indies,Pakistan,"Queen's Park Oval, Port of Spain",Pakistan,field,Pakistan,0,0,1,5,3,7,0.6,1104.805301949302,1130.182873958584
2017-04-04,Sri Lanka,Bangladesh,R Premadasa Stadium,Bangladesh,bat,Sri Lanka,1,0,4,0,4,1,0.5714285714285714,1005.0838756244206,889.4188202110695
2017-04-06,Sri Lanka,Bangladesh,R Premadasa Stadium,Bangladesh,bat,Bangladesh,0,1,5,0,5,1,0.5454545454545454,1018.6611991913226,875.8414966441675
2017-04-12,United Arab Emirates,Papua New Guinea,Sheikh Zayed Stadium,United Arab Emirates,field,United Arab Emirates,1,0,1,3,0,0,0.4117647058823529,902.64943511523,1030.4362209478543
2017-04-14,United Arab Emirates,Papua New Guinea,Sheikh Zayed Stadium,Papua New Guinea,field,United Arab Emirates,1,1,1,3,1,0,0.3888888888888889,929.6907519411557,1003.3949041219286
2017-04-14,United Arab Emirates,Papua New Guinea,Sheikh Zayed Stadium,Papua New Guinea,bat,United Arab Emirates,1,0,1,3,1,0,0.3888888888888889,953.8709845404011,979.2146715226831
2017-06-21,England,South Africa,The Rose Bowl,South Africa,bat,England,1,0,2,3,4,6,0.5,1059.2568505802185,1063.4683182621134
2017-06-23,England,South Africa,County Ground,England,field,South Africa,0,1,3,3,5,5,0.5,1079.49927027481,1043.2258985675219
2017-06-25,England,South Africa,Sophia Gardens,South Africa,field,England,1,1,2,3,4,6,0.5,1057.418760860733,1065.3064079815988
2017-07-09,West Indies,India,"Sabina Park, Kingston",West Indies,field,West Indies,1,0,1,4,4,2,0.5,1086.2635599753007,1148.6021155426606
2017-09-06,Sri Lanka,India,"R.Premadasa Stadium, Khettarama",India,field,India,0,0,4,3,4,6,0.5,990.8736140706392,1125.0516387681573
2017-09-12,Pakistan,ICC World XI,Gaddafi Stadium,ICC World XI,field,Pakistan,1,1,5,0,0,0,0.5,1148.7246159325853,1000.0
2017-09-13,Pakistan,ICC World XI,Gaddafi Stadium,Pakistan,bat,ICC World XI,0,0,5,0,1,0,0.5,1160.6505764366336,988.0740394959518
2017-09-15,Pakistan,ICC World XI,Gaddafi Stadium,ICC World XI,field,Pakistan,1,1,4,1,1,1,0.5,1131.4599780954775,1017.2646378371079
2017-09-16,West Indies,England,Riverside Ground,England,field,West Indies,1,1,2,3,7,3,0.5,1109.814036749804,1077.8727323377482
2017-10-07,Australia,India,JSCA International Stadium Complex,India,field,India,0,0,3,3,3,7,0.5,1059.9734148009911,1137.6901249905745
2017-10-10,India,Australia,Barsapara Cricket Stadium,Australia,field,Australia,0,0,4,3,8,2,0.5,1153.2895433018273,1044.3739964897384
2017-10-26,South Africa,Bangladesh,Mangaung Oval,South Africa,bat,South Africa,1,1,2,1,4,0,0.5,1044.8524365045837,903.6290817648509
2017-10-26,Sri Lanka,Pakistan,Sheikh Zayed Stadium,Pakistan,field,Pakistan,0,0,3,4,3,7,0.4,978.2351278482219,1145.1132831214613
2017-10-27,Sri Lanka,Pakistan,Sheikh Zayed Stadium,Pakistan,field,Pakistan,0,0,2,4,3,7,0.38095238095238093,967.1650278437145,1156.1833831259687
2017-10-29,South Africa,Bangladesh,Senwes Park,Bangladesh,field,South Africa,1,1,3,1,5,0,0.5,1057.1429512334196,891.338567036015
2017-10-29,Pakistan,Sri Lanka,Gaddafi Stadium,Sri Lanka,field,Pakistan,1,1,5,1,7,3,0.4,1166.26260482725,957.0858061424332
2017-11-01,India,New Zealand,Arun Jaitley Stadium,New Zealand,field,India,1,1,4,4,0,5,0.5,1127.217474786904,1146.0715728751395
